Participant; Input; Distance; Width; Practice; Block; Trial; SerieNumber; TargetX; TargetY; Time; FirstClickTime; FirstClickDownX; FirstClickDownY; FirstClickUpX; FirstClickUpY; LastClickDownX; LastClickDownY; LastClickUpX; LastClickUpY; FullError; DownError; UpError; Reset
1; TokenTorch;864;24; true;0;38;5;0.5;0.8861458;2045;1859;0.5079581;0.1140583;0.5063295;0.1215357;0.5079581;0.1140583;0.5063295;0.1215357;0;0;0; False
1; TokenTorch;864;24; true;0;38;6;0.5910155;0.2269536;1862;1593;0.6042588;0.804063;0.600111;0.7682069;0.6042588;0.804063;0.600111;0.7682069;0;0;0; False
1; TokenTorch;864;24; true;0;38;7;0.3712847;0.5;1679;1494;0.3653377;0.503314;0.3730375;0.4728523;0.3653377;0.503314;0.3730375;0.4728523;0;0;0; False
1; TokenTorch;864;24; true;0;38;8;0.5910155;0.7730463;1779;1501;0.5997388;0.2643034;0.6030233;0.2630151;0.5997388;0.2643034;0.6030233;0.2630151;0;0;0; False
1; TokenTorch;4900;30; true;0;39;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;30; true;0;39;2;0.9166667;0.9114583;3441;1740;0.9303564;0.07020967;0.9448352;0.07294542;0.9359;0.1043839;0.9302592;0.09048588;0;0;1; False
1; TokenTorch;4900;30; true;0;39;3;0.08333334;0.9114583;2245;2069;0.0784721;0.1046955;0.07927823;0.08617017;0.0784721;0.1046955;0.07927823;0.08617017;0;0;0; False
1; TokenTorch;4900;30; true;0;39;4;0.9166667;0.5677083;2177;2040;0.9369133;0.4334005;0.9336281;0.4235225;0.9369133;0.4334005;0.9336281;0.4235225;0;0;0; False
1; TokenTorch;4900;30; true;0;39;5;0.08333334;0.2239583;2677;2457;0.09507462;0.7445067;0.08854344;0.7156514;0.09507462;0.7445067;0.08854344;0.7156514;0;0;0; False
1; TokenTorch;4900;30; true;0;39;6;0.9166667;0.08854166;5421;2015;0.9303733;0.8885474;0.8659118;0.8372462;0.9159656;0.91553;0.9115884;0.8883948;0;0;1; False
1; TokenTorch;4900;30; true;0;39;7;0.08333334;0.2239583;4057;3829;0.08678148;0.7662284;0.09108931;0.7538704;0.08678148;0.7662284;0.09108931;0.7538704;0;0;0; False
1; TokenTorch;4900;30; true;0;39;8;0.9166667;0.5677083;2278;2088;0.9368702;0.4241275;0.9281554;0.4244625;0.9368702;0.4241275;0.9281554;0.4244625;0;0;0; False
1; TokenTorch;4900;45; true;0;40;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;45; true;0;40;2;0.9166667;0.9114583;2128;1963;0.9552909;0.08502974;0.9422129;0.06794848;0.9552909;0.08502974;0.9422129;0.06794848;0;0;0; False
1; TokenTorch;4900;45; true;0;40;3;0.08333334;0.9114583;2145;1938;0.05407834;0.09242989;0.06262269;0.103902;0.05407834;0.09242989;0.06262269;0.103902;0;0;0; False
1; TokenTorch;4900;45; true;0;40;4;0.9166667;0.5677083;2178;1973;0.9086221;0.4256139;0.9016326;0.4104432;0.9086221;0.4256139;0.9016326;0.4104432;0;0;0; False
1; TokenTorch;4900;45; true;0;40;5;0.08333334;0.2239583;2178;1980;0.08709574;0.7424058;0.09529979;0.7314108;0.08709574;0.7424058;0.09529979;0.7314108;0;0;0; False
1; TokenTorch;4900;45; true;0;40;6;0.9166667;0.08854166;2028;1855;0.9060994;0.9065389;0.9017241;0.8967187;0.9060994;0.9065389;0.9017241;0.8967187;0;0;0; False
1; TokenTorch;4900;45; true;0;40;7;0.08333334;0.2239583;1962;1685;0.08710272;0.7499079;0.09624761;0.7515856;0.08710272;0.7499079;0.09624761;0.7515856;0;0;0; False
1; TokenTorch;4900;45; true;0;40;8;0.9166667;0.5677083;2144;1949;0.9199455;0.455341;0.9232961;0.4617926;0.9199455;0.455341;0.9232961;0.4617926;0;0;0; False
1; TokenTorch;4900;15; true;0;41;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;15; true;0;41;2;0.9166667;0.9114583;5404;2331;0.9108757;0.1157473;0.9268374;0.1212014;0.9119076;0.09414443;0.9159121;0.0996306;0;0;1; False
1; TokenTorch;4900;15; true;0;41;3;0.08333334;0.9114583;2643;2406;0.078944;0.1041376;0.0904272;0.1010845;0.078944;0.1041376;0.0904272;0.1010845;0;0;0; False
1; TokenTorch;4900;15; true;0;41;4;0.9166667;0.5677083;2760;2616;0.9101709;0.4357909;0.9185805;0.433636;0.9101709;0.4357909;0.9185805;0.433636;0;0;0; False
1; TokenTorch;4900;15; true;0;41;5;0.08333334;0.2239583;3957;2819;0.1009716;0.7894456;0.1043671;0.778251;0.07423995;0.7617892;0.07797205;0.764648;1;0;0; False
1; TokenTorch;4900;15; true;0;41;6;0.9166667;0.08854166;4074;2080;0.924692;0.9053395;0.9007391;0.8364176;0.9144988;0.9365072;0.9208307;0.9422479;0;0;1; False
1; TokenTorch;4900;15; true;0;41;7;0.08333334;0.2239583;4307;2691;0.09094165;0.7715389;0.09669921;0.7405914;0.08255474;0.7727537;0.08750399;0.7674204;0;0;1; False
1; TokenTorch;4900;15; true;0;41;8;0.9166667;0.5677083;2793;2636;0.9109394;0.4381527;0.9194086;0.4470148;0.9109394;0.4381527;0.9194086;0.4470148;0;0;0; False
1; TokenTorch;864;16; true;0;42;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;16; true;0;42;2;0.4089845;0.7730463;2072;1888;0.4049409;0.2343131;0.40769;0.2281757;0.4049409;0.2343131;0.40769;0.2281757;0;0;0; False
1; TokenTorch;864;16; true;0;42;3;0.6287153;0.5000001;2849;2778;0.630235;0.5149983;0.6318455;0.5174054;0.630235;0.5149983;0.6318455;0.5174054;0;0;0; False
1; TokenTorch;864;16; true;0;42;4;0.4089845;0.2269537;2410;2234;0.4101073;0.7672606;0.4165574;0.7512203;0.4101073;0.7672606;0.4165574;0.7512203;0;0;0; False
1; TokenTorch;864;16; true;0;42;5;0.5;0.8861458;1896;1705;0.5023034;0.1279947;0.5036964;0.1310619;0.5023034;0.1279947;0.5036964;0.1310619;0;0;0; False
1; TokenTorch;864;16; true;0;42;6;0.5910155;0.2269536;2044;1861;0.5885383;0.7689363;0.5913639;0.781057;0.5885383;0.7689363;0.5913639;0.781057;0;0;0; False
1; TokenTorch;864;16; true;0;42;7;0.3712847;0.5;2045;1919;0.3750992;0.5127791;0.3795891;0.5117293;0.3750992;0.5127791;0.3795891;0.5117293;0;0;0; False
1; TokenTorch;864;16; true;0;42;8;0.5910155;0.7730463;2011;1885;0.593626;0.2494101;0.5950072;0.2360796;0.593626;0.2494101;0.5950072;0.2360796;0;0;0; False
1; TokenTorch;864;24; false;3;43;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;24; false;3;43;2;0.4089845;0.7730463;1546;3541;0.4544831;0.4890406;0.4559226;0.4940141;0.4116051;0.2245391;0.4130792;0.2079557;0;0;0; False
1; TokenTorch;864;24; false;3;43;3;0.6287153;0.5000001;1612;1435;0.633392;0.5160798;0.6356275;0.5121358;0.633392;0.5160798;0.6356275;0.5121358;0;0;0; False
1; TokenTorch;864;24; false;3;43;4;0.4089845;0.2269537;1579;1440;0.3975857;0.776921;0.3981653;0.7622135;0.3975857;0.776921;0.3981653;0.7622135;0;0;0; False
1; TokenTorch;864;24; false;3;43;5;0.5;0.8861458;1596;1427;0.5071209;0.1158837;0.5046027;0.1160182;0.5071209;0.1158837;0.5046027;0.1160182;0;0;0; False
1; TokenTorch;864;24; false;3;43;6;0.5910155;0.2269536;1562;1407;0.5945702;0.7809984;0.5948177;0.7607853;0.5945702;0.7809984;0.5948177;0.7607853;0;0;0; False
1; TokenTorch;864;24; false;3;43;7;0.3712847;0.5;1429;1297;0.3826523;0.5042478;0.3901288;0.4939139;0.3826523;0.5042478;0.3901288;0.4939139;0;0;0; False
1; TokenTorch;864;24; false;3;43;8;0.5910155;0.7730463;2778;2633;0.5889294;0.2570991;0.5911478;0.2405703;0.5889294;0.2570991;0.5911478;0.2405703;0;0;0; False
1; TokenTorch;4900;15; false;3;44;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;15; false;3;44;2;0.9166667;0.9114583;2128;1859;0.9164523;0.08519439;0.9242324;0.07565236;0.9164523;0.08519439;0.9242324;0.07565236;0;0;0; False
1; TokenTorch;4900;15; false;3;44;3;0.08333334;0.9114583;2250;2049;0.0811622;0.07387903;0.09329271;0.08620597;0.0811622;0.07387903;0.09329271;0.08620597;0;0;0; False
1; TokenTorch;4900;15; false;3;44;4;0.9166667;0.5677083;3503;2492;0.9065792;0.4355234;0.9300857;0.449292;0.911778;0.4221408;0.9211036;0.4206809;0;0;1; False
1; TokenTorch;4900;15; false;3;44;5;0.08333334;0.2239583;2461;2273;0.08609205;0.7721845;0.09239455;0.7589775;0.08609205;0.7721845;0.09239455;0.7589775;0;0;0; False
1; TokenTorch;4900;15; false;3;44;6;0.9166667;0.08854166;2726;2585;0.9169655;0.9206727;0.9184249;0.9030499;0.9169655;0.9206727;0.9184249;0.9030499;0;0;0; False
1; TokenTorch;4900;15; false;3;44;7;0.08333334;0.2239583;4290;2288;0.0812434;0.7680069;0.08913784;0.7315447;0.07901243;0.7854211;0.0825102;0.7884992;0;0;1; False
1; TokenTorch;4900;15; false;3;44;8;0.9166667;0.5677083;2943;2762;0.9143258;0.443934;0.9148196;0.4450742;0.9143258;0.443934;0.9148196;0.4450742;0;0;0; False
1; TokenTorch;4900;15; false;3;45;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;15; false;3;45;2;0.9166667;0.9114583;2776;2562;0.9164669;0.08550122;0.9216209;0.08490876;0.9164669;0.08550122;0.9216209;0.08490876;0;0;0; False
1; TokenTorch;4900;15; false;3;45;3;0.08333334;0.9114583;3725;2480;0.08422573;0.1075502;0.0908061;0.1281054;0.08533095;0.08409797;0.0867939;0.0822877;0;0;1; False
1; TokenTorch;4900;15; false;3;45;4;0.9166667;0.5677083;2428;2294;0.9141895;0.4396155;0.9164589;0.4283071;0.9141895;0.4396155;0.9164589;0.4283071;0;0;0; False
1; TokenTorch;4900;15; false;3;45;5;0.08333334;0.2239583;3060;2824;0.07907837;0.7712898;0.08788628;0.7773783;0.07907837;0.7712898;0.08788628;0.7773783;0;0;0; False
1; TokenTorch;4900;15; false;3;45;6;0.9166667;0.08854166;2444;2316;0.9256285;0.9082675;0.9254821;0.8985919;0.9256285;0.9082675;0.9254821;0.8985919;0;0;0; False
1; TokenTorch;4900;15; false;3;45;7;0.08333334;0.2239583;2744;2564;0.08943888;0.7880372;0.09405301;0.7797746;0.08943888;0.7880372;0.09405301;0.7797746;0;0;0; False
1; TokenTorch;4900;15; false;3;45;8;0.9166667;0.5677083;2976;2847;0.922763;0.444982;0.9216363;0.4424968;0.922763;0.444982;0.9216363;0.4424968;0;0;0; False
1; TokenTorch;4900;45; false;3;46;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;45; false;3;46;2;0.9166667;0.9114583;4773;1925;0.9612758;0.07466049;0.9576815;0.1009925;0.939536;0.08366551;0.9366249;0.1006545;1;0;0; False
1; TokenTorch;4900;45; false;3;46;3;0.08333334;0.9114583;1927;1654;0.05871827;0.08538166;0.07260337;0.09268565;0.05871827;0.08538166;0.07260337;0.09268565;0;0;0; False
1; TokenTorch;4900;45; false;3;46;4;0.9166667;0.5677083;2028;1923;0.9106786;0.4363431;0.9010606;0.4335276;0.9106786;0.4363431;0.9010606;0.4335276;0;0;0; False
1; TokenTorch;4900;45; false;3;46;5;0.08333334;0.2239583;2194;2008;0.1033211;0.7580418;0.1050722;0.7576953;0.1033211;0.7580418;0.1050722;0.7576953;0;0;0; False
1; TokenTorch;4900;45; false;3;46;6;0.9166667;0.08854166;2028;1825;0.9387476;0.8974447;0.9207351;0.868474;0.9387476;0.8974447;0.9207351;0.868474;0;0;0; False
1; TokenTorch;4900;45; false;3;46;7;0.08333334;0.2239583;2045;1891;0.07081931;0.7660999;0.08184066;0.7413193;0.07081931;0.7660999;0.08184066;0.7413193;0;0;0; False
1; TokenTorch;4900;45; false;3;46;8;0.9166667;0.5677083;1962;1757;0.947987;0.450778;0.9490209;0.4480907;0.947987;0.450778;0.9490209;0.4480907;0;0;0; False
1; TokenTorch;4900;30; false;3;47;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;30; false;3;47;2;0.9166667;0.9114583;2194;2028;0.9290555;0.09676086;0.9272112;0.09632277;0.9290555;0.09676086;0.9272112;0.09632277;0;0;0; False
1; TokenTorch;4900;30; false;3;47;3;0.08333334;0.9114583;2145;1957;0.05988948;0.06968939;0.06811643;0.06598635;0.05988948;0.06968939;0.06811643;0.06598635;0;0;0; False
1; TokenTorch;4900;30; false;3;47;4;0.9166667;0.5677083;3458;3309;0.9247332;0.4475658;0.929265;0.4431284;0.9247332;0.4475658;0.929265;0.4431284;0;0;0; False
1; TokenTorch;4900;30; false;3;47;5;0.08333334;0.2239583;2028;1851;0.0589833;0.7831628;0.08654509;0.7720496;0.0589833;0.7831628;0.08654509;0.7720496;0;0;0; False
1; TokenTorch;4900;30; false;3;47;6;0.9166667;0.08854166;2461;2261;0.9363518;0.9010293;0.9394892;0.9003742;0.9363518;0.9010293;0.9394892;0.9003742;0;0;0; False
1; TokenTorch;4900;30; false;3;47;7;0.08333334;0.2239583;2527;2329;0.09159164;0.7670179;0.09704608;0.7500364;0.09159164;0.7670179;0.09704608;0.7500364;0;0;0; False
1; TokenTorch;4900;30; false;3;47;8;0.9166667;0.5677083;2345;1978;0.9217223;0.4510948;0.9184844;0.4276744;0.9217223;0.4510948;0.9184844;0.4276744;0;0;0; False
1; TokenTorch;864;16; false;3;48;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;16; false;3;48;2;0.4089845;0.7730463;2328;2148;0.4137121;0.245487;0.4151185;0.2511888;0.4137121;0.245487;0.4151185;0.2511888;0;0;0; False
1; TokenTorch;864;16; false;3;48;3;0.6287153;0.5000001;2211;1995;0.6270244;0.504522;0.6357483;0.5245876;0.6270244;0.504522;0.6357483;0.5245876;0;0;0; False
1; TokenTorch;864;16; false;3;48;4;0.4089845;0.2269537;2627;2346;0.4057184;0.7744871;0.4113624;0.7683721;0.4057184;0.7744871;0.4113624;0.7683721;0;0;0; False
1; TokenTorch;864;16; false;3;48;5;0.5;0.8861458;1928;1719;0.5017292;0.1310251;0.5009855;0.1337564;0.5017292;0.1310251;0.5009855;0.1337564;0;0;0; False
1; TokenTorch;864;16; false;3;48;6;0.5910155;0.2269536;1646;1520;0.5989193;0.7813285;0.600771;0.7753651;0.5989193;0.7813285;0.600771;0.7753651;0;0;0; False
1; TokenTorch;864;16; false;3;48;7;0.3712847;0.5;1613;1482;0.3632698;0.5125433;0.3676165;0.5110556;0.3632698;0.5125433;0.3676165;0.5110556;0;0;0; False
1; TokenTorch;864;16; false;3;48;8;0.5910155;0.7730463;1662;1418;0.5901217;0.2400807;0.5945755;0.2403987;0.5901217;0.2400807;0.5945755;0.2403987;0;0;0; False
1; TokenTorch;4900;30; false;3;49;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;30; false;3;49;2;0.9166667;0.9114583;2228;2009;0.9275124;0.0662521;0.9185999;0.08982703;0.9275124;0.0662521;0.9185999;0.08982703;0;0;0; False
1; TokenTorch;4900;30; false;3;49;3;0.08333334;0.9114583;2494;2330;0.09334978;0.09294209;0.0925873;0.09646279;0.09334978;0.09294209;0.0925873;0.09646279;0;0;0; False
1; TokenTorch;4900;30; false;3;49;4;0.9166667;0.5677083;2161;1949;0.9063513;0.4438349;0.9127808;0.412702;0.9063513;0.4438349;0.9127808;0.412702;0;0;0; False
1; TokenTorch;4900;30; false;3;49;5;0.08333334;0.2239583;2627;2450;0.07744529;0.7643858;0.08147132;0.751317;0.07744529;0.7643858;0.08147132;0.751317;0;0;0; False
1; TokenTorch;4900;30; false;3;49;6;0.9166667;0.08854166;2427;2263;0.9105592;0.8961601;0.9233117;0.9044042;0.9105592;0.8961601;0.9233117;0.9044042;0;0;0; False
1; TokenTorch;4900;30; false;3;49;7;0.08333334;0.2239583;2377;2181;0.09613109;0.7723382;0.09938801;0.7621943;0.09613109;0.7723382;0.09938801;0.7621943;0;0;0; False
1; TokenTorch;4900;30; false;3;49;8;0.9166667;0.5677083;2195;2038;0.9358395;0.4395571;0.9403306;0.4366965;0.9358395;0.4395571;0.9403306;0.4366965;0;0;0; False
1; TokenTorch;4900;45; false;3;50;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;4900;45; false;3;50;2;0.9166667;0.9114583;2277;2049;0.9162381;0.1189087;0.9171508;0.1166417;0.9162381;0.1189087;0.9171508;0.1166417;0;0;0; False
1; TokenTorch;4900;45; false;3;50;3;0.08333334;0.9114583;1795;1641;0.07004157;0.1002813;0.07337856;0.08068334;0.07004157;0.1002813;0.07337856;0.08068334;0;0;0; False
1; TokenTorch;4900;45; false;3;50;4;0.9166667;0.5677083;1979;1725;0.9225024;0.4606868;0.920832;0.4406956;0.9225024;0.4606868;0.920832;0.4406956;0;0;0; False
1; TokenTorch;4900;45; false;3;50;5;0.08333334;0.2239583;1845;1656;0.0882964;0.7484983;0.09219257;0.7280576;0.0882964;0.7484983;0.09219257;0.7280576;0;0;0; False
1; TokenTorch;4900;45; false;3;50;6;0.9166667;0.08854166;1895;1779;0.9322744;0.8573692;0.9245027;0.8521428;0.9322744;0.8573692;0.9245027;0.8521428;0;0;0; False
1; TokenTorch;4900;45; false;3;50;7;0.08333334;0.2239583;2045;1853;0.05605889;0.7598882;0.06147078;0.7453834;0.05605889;0.7598882;0.06147078;0.7453834;0;0;0; False
1; TokenTorch;4900;45; false;3;50;8;0.9166667;0.5677083;2261;2024;0.9466843;0.4028904;0.9432485;0.4118243;0.9466843;0.4028904;0.9432485;0.4118243;0;0;0; False
1; TokenTorch;864;8; false;3;51;1;0.08333334;0.9114583; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;8; false;3;51;2;0.4089845;0.7730463;2411;2154;0.4089144;0.2464925;0.4092774;0.2406097;0.4089144;0.2464925;0.4092774;0.2406097;0;0;0; False
1; TokenTorch;864;8; false;3;51;3;0.6287153;0.5000001;2227;2070;0.6242642;0.5108342;0.6253258;0.5103638;0.6242642;0.5108342;0.6253258;0.5103638;0;0;0; False
1; TokenTorch;864;8; false;3;51;4;0.4089845;0.2269537;2460;2221;0.4039501;0.7833781;0.4088953;0.7838481;0.4039501;0.7833781;0.4088953;0.7838481;0;0;0; False
1; TokenTorch;864;8; false;3;51;5;0.5;0.8861458;3742;2018;0.5006043;0.1384186;0.5016629;0.1433895;0.500932;0.1253101;0.5009145;0.1247827;1;0;0; False
1; TokenTorch;864;8; false;3;51;6;0.5910155;0.2269536;2660;2442;0.5921583;0.7805665;0.5956287;0.7755174;0.5921583;0.7805665;0.5956287;0.7755174;0;0;0; False
1; TokenTorch;864;8; false;3;51;7;0.3712847;0.5;2992;1895;0.3630131;0.4969726;0.3663608;0.4919275;0.3697588;0.4982277;0.3742824;0.5024536;0;1;0; False
1; TokenTorch;864;8; false;3;51;8;0.5910155;0.7730463;2028;1835;0.5891917;0.2332558;0.5931208;0.2428451;0.5891917;0.2332558;0.5931208;0.2428451;0;0;0; False
1; TokenTorch;864;24; false;3;52;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;24; false;3;52;2;0.4089845;0.7730463;1695;1472;0.4115264;0.2280186;0.4127034;0.2258495;0.4115264;0.2280186;0.4127034;0.2258495;0;0;0; False
1; TokenTorch;864;24; false;3;52;3;0.6287153;0.5000001;1546;1360;0.6271756;0.5188336;0.6353574;0.5175041;0.6271756;0.5188336;0.6353574;0.5175041;0;0;0; False
1; TokenTorch;864;24; false;3;52;4;0.4089845;0.2269537;1722;1423;0.4078622;0.7632251;0.4143391;0.7605236;0.4078622;0.7632251;0.4143391;0.7605236;0;0;0; False
1; TokenTorch;864;24; false;3;52;5;0.5;0.8861458;1613;1368;0.50362;0.1299556;0.5072513;0.119935;0.50362;0.1299556;0.5072513;0.119935;0;0;0; False
1; TokenTorch;864;24; false;3;52;6;0.5910155;0.2269536;1629;1420;0.5875595;0.7553053;0.5909765;0.7526538;0.5875595;0.7553053;0.5909765;0.7526538;0;0;0; False
1; TokenTorch;864;24; false;3;52;7;0.3712847;0.5;1529;1295;0.369278;0.5019561;0.3699148;0.4926507;0.369278;0.5019561;0.3699148;0.4926507;0;0;0; False
1; TokenTorch;864;24; false;3;52;8;0.5910155;0.7730463;1778;1462;0.5881639;0.2328321;0.5915194;0.2414149;0.5881639;0.2328321;0.5915194;0.2414149;0;0;0; False
1; TokenTorch;864;16; false;3;53;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;16; false;3;53;2;0.4089845;0.7730463;1613;1408;0.4081731;0.2090569;0.4077988;0.223214;0.4081731;0.2090569;0.4077988;0.223214;0;0;0; False
1; TokenTorch;864;16; false;3;53;3;0.6287153;0.5000001;1695;1533;0.6333169;0.5096996;0.6296961;0.4955169;0.6333169;0.5096996;0.6296961;0.4955169;0;0;0; False
1; TokenTorch;864;16; false;3;53;4;0.4089845;0.2269537;1579;1413;0.4061202;0.7776538;0.408397;0.7688447;0.4061202;0.7776538;0.408397;0.7688447;0;0;0; False
1; TokenTorch;864;16; false;3;53;5;0.5;0.8861458;1646;1430;0.5018206;0.1120631;0.5016559;0.1219462;0.5018206;0.1120631;0.5016559;0.1219462;0;0;0; False
1; TokenTorch;864;16; false;3;53;6;0.5910155;0.2269536;1546;1439;0.5940428;0.7895971;0.5957983;0.7894722;0.5940428;0.7895971;0.5957983;0.7894722;0;0;0; False
1; TokenTorch;864;16; false;3;53;7;0.3712847;0.5;1661;1457;0.372435;0.4980834;0.3719214;0.5011789;0.372435;0.4980834;0.3719214;0.5011789;0;0;0; False
1; TokenTorch;864;16; false;3;53;8;0.5910155;0.7730463;1629;1421;0.5887193;0.2600674;0.5889077;0.2507185;0.5887193;0.2600674;0.5889077;0.2507185;0;0;0; False
1; TokenTorch;864;8; false;3;54;1;0.5;0.1138542; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; NA; False
1; TokenTorch;864;8; false;3;54;2;0.4089845;0.7730463;1945;1785;0.4086719;0.2290283;0.4107869;0.2196752;0.4086719;0.2290283;0.4107869;0.2196752;0;0;0; False
1; TokenTorch;864;8; false;3;54;3;0.6287153;0.5000001;2111;1954;0.6325407;0.504549;0.6339241;0.5042371;0.6325407;0.504549;0.6339241;0.5042371;0;0;0; False
1; TokenTorch;864;8; false;3;54;4;0.4089845;0.2269537;4224;2059;0.4071619;0.7765673;0.418797;0.7652068;0.4082029;0.774624;0.4134024;0.7832305;0;0;1; False
1; TokenTorch;864;8; false;3;54;5;0.5;0.8861458;2177;2069;0.4961093;0.1280216;0.4988617;0.1267595;0.4961093;0.1280216;0.4988617;0.1267595;0;0;0; False
1; TokenTorch;864;8; false;3;54;6;0.5910155;0.2269536;2394;2208;0.5904436;0.7668793;0.5921051;0.764178;0.5904436;0.7668793;0.5921051;0.764178;0;0;0; False
1; TokenTorch;864;8; false;3;54;7;0.3712847;0.5;2244;1978;0.3717854;0.502679;0.3753717;0.5146224;0.3717854;0.502679;0.3753717;0.5146224;0;0;0; False
1; TokenTorch;864;8; false;3;54;8;0.5910155;0.7730463;2411;2214;0.5874127;0.2425114;0.5877298;0.2385983;0.5874127;0.2425114;0.5877298;0.2385983;0;0;0; False
